"Year","Variable","Grado urbanización","Municipio","GeoCode","Value"
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Escacena del Campo","21032",8.44
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Fuenteheridos","21033",10.93
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Galaroza","21034",4.51
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Gibraleón","21035",7.82
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granada de Río-Tinto, La","21036",4.24
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Granado, El","21037",6.08
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Higuera de la Sierra","21038",16.24
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Hinojales","21039",6.6
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Hinojos","21040",12.85
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Huelva","21041",5.22
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Isla Cristina","21042",4.89
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Jabugo","21043",3.77
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Lepe","21044",5.56
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Linares de la Sierra","21045",8.65
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Lucena del Puerto","21046",8.27
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Manzanilla","21047",11.42
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Marines, Los","21048",8.29
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Minas de Riotinto","21049",1.64
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Moguer","21050",5.29
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Nava, La","21051",6.59
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Nerva","21052",3.37
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Niebla","21053",4.21
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Palma del Condado, La","21054",12.99
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Palos de la Frontera","21055",8.04
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Paterna del Campo","21056",10.47
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Paymogo","21057",2.72
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Puebla de Guzmán","21058",9.07
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Puerto Moral","21059",10.12
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Punta Umbría","21060",6.21
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Rociana del Condado","21061",12.87
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Rosal de la Frontera","21062",6.62
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","San Bartolomé de la Torre","21063",14.31
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","San Juan del Puerto","21064",8.44
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Sanlúcar de Guadiana","21065",8.98
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","San Silvestre de Guzmán","21066",6.99
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Santa Ana la Real","21067",13.99
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Santa Bárbara de Casa","21068",4.9
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Santa Olalla del Cala","21069",5.51
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Trigueros","21070",12.7
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Valdelarco","21071",5.12
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Valverde del Camino","21072",7.69
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Villablanca","21073",9.68
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Villalba del Alcor","21074",6.32
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Villanueva de las Cruces","21075",6.81
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Villanueva de los Castillejos","21076",10.08
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Villarrasa","21077",4.89
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Zalamea la Real","21078",3.17
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Zufre","21079",7.11
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Zarza-Perrunal, La","21902",3.31
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Albanchez de Mágina","23001",3.08
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Alcalá la Real","23002",5.65
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Alcaudete","23003",4.87
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Aldeaquemada","23004",4.59
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Andújar","23005",5.44
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Arjona","23006",5.82
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Arjonilla","23007",7.81
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Arquillos","23008",3.55
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Baeza","23009",10.12
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Bailén","23010",6.19
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Baños de la Encina","23011",5.32
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Beas de Segura","23012",3.84
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Begíjar","23014",6.57
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Bélmez de la Moraleda","23015",2.41
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Benatae","23016",4.67
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cabra del Santo Cristo","23017",4.22
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cambil","23018",8.51
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Campillo de Arenas","23019",4.66
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Canena","23020",5.12
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Carboneros","23021",3.09
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Carolina, La","23024",6.98
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Castellar","23025",3.45
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Castillo de Locubín","23026",3.78
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cazalilla","23027",4.35
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cazorla","23028",5.96
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Chiclana de Segura","23029",3.26
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Chilluévar","23030",7.23
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Escañuela","23031",5.22
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Espeluy","23032",2.41
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Frailes","23033",9.46
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Fuensanta de Martos","23034",5.25
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Fuerte del Rey","23035",11.18
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Génave","23037",3.31
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Guardia de Jaén, La","23038",15.56
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Guarromán","23039",2.99
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Lahiguera","23040",4.82
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Higuera de Calatrava","23041",6.62
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Hinojares","23042",1.93
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Hornos","23043",2.04
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Huelma","23044",5.68
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Huesa","23045",6.02
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Ibros","23046",4.92
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Iruela, La","23047",10.87
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Iznatoraf","23048",3.42
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Jabalquinto","23049",4.82
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Jaén","23050",5.93
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Jamilena","23051",6.94
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Jimena","23052",4.42
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Jódar","23053",4.13
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Larva","23054",1.88
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Linares","23055",5.37
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Lopera","23056",4.76
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Lupión","23057",6.43
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Mancha Real","23058",12.49
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Marmolejo","23059",4.75
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Martos","23060",6.38
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Mengíbar","23061",14.71
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Montizón","23062",4.52
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Navas de San Juan","23063",2.92
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Noalejo","23064",8.05
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Orcera","23065",5.76
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Peal de Becerro","23066",8.31
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Pegalajar","23067",5.56
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Porcuna","23069",5.7
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Pozo Alcón","23070",5.87
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Puente de Génave","23071",12.58
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Puerta de Segura, La","23072",7.36
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Quesada","23073",4
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Rus","23074",4.95
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Sabiote","23075",7.21
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Santa Elena","23076",7.07
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Santiago de Calatrava","23077",4.81
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Santisteban del Puerto","23079",4.07
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Santo Tomé","23080",6.62
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Segura de la Sierra","23081",6.93
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Siles","23082",5.77
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Sorihuela del Guadalimar","23084",1.83
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Torreblascopedro","23085",3.67
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Torredelcampo","23086",8.43
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Torredonjimeno","23087",6.55
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Torreperogil","23088",9.71
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Torres","23090",4.97
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Torres de Albánchez","23091",2.75
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Úbeda","23092",4.58
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Valdepeñas de Jaén","23093",6.31
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Vilches","23094",4.67
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Villacarrillo","23095",5.23
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Villanueva de la Reina","23096",5.27
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Villanueva del Arzobispo","23097",4.74
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Villardompardo","23098",3.75
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Villares, Los","23099",14.88
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Villarrodrigo","23101",3.01
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cárcheles","23901",10
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Bedmar y Garcíez","23902",3.02
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Villatorres","23903",7.21
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Santiago-Pontones","23904",4.14
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Arroyo del Ojanco","23905",3.79
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Alameda","29001",7.57
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Alcaucín","29002",11.49
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Alfarnate","29003",6.79
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Alfarnatejo","29004",4.69
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Algarrobo","29005",7.31
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Algatocín","29006",13.46
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Alhaurín de la Torre","29007",11.06
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Alhaurín el Grande","29008",8.85
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almáchar","29009",5.66
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almargen","29010",7.76
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almogía","29011",12.45
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Álora","29012",10.45
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Alozaina","29013",6.97
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Alpandeire","29014",8.33
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Antequera","29015",7.54
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Árchez","29016",7.84
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Archidona","29017",6.16
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Ardales","29018",7.82
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Arenas","29019",11.02
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Arriate","29020",7.69
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Atajate","29021",11.61
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Benadalid","29022",14.97
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Benahavís","29023",13.31
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Benalauría","29024",4.81
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Benalmádena","29025",8.13
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Benamargosa","29026",4.85
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Benamocarra","29027",7.6
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Benaoján","29028",6.28
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Benarrabá","29029",12.24
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Borge, El","29030",11.02
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Burgo, El","29031",5.08
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Campillos","29032",9.81
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Canillas de Aceituno","29033",9.04
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Canillas de Albaida","29034",6.45
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cañete la Real","29035",3.4
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Carratraca","29036",3.68
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cartajima","29037",5.99
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cártama","29038",13.72
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Casabermeja","29039",13.64
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Casarabonela","29040",9.59
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Casares","29041",18.54
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Coín","29042",9.79
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Colmenar","29043",7.59
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Comares","29044",4.81
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cómpeta","29045",5.51
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cortes de la Frontera","29046",5.28
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cuevas Bajas","29047",8.26
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cuevas del Becerro","29048",7.11
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cuevas de San Marcos","29049",2.5
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cútar","29050",4.9
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Estepona","29051",10.67
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Faraján","29052",4.73
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Frigiliana","29053",8.26
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Fuengirola","29054",5.32
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Fuente de Piedra","29055",11.28
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Gaucín","29056",7.43
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Genalguacil","29057",7.29
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Guaro","29058",17.97
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Humilladero","29059",20.9
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Igualeja","29060",5.61
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Istán","29061",6.02
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Iznate","29062",7.18
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Jimera de Líbar","29063",7.88
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Jubrique","29064",4.53
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Júzcar","29065",8.65
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Macharaviaya","29066",10.58
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Málaga","29067",6.08
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Manilva","29068",12.85
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Marbella","29069",2.97
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Mijas","29070",8.61
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Moclinejo","29071",9.32
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Mollina","29072",9.87
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Monda","29073",14.46
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Montejaque","29074",10.59
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Nerja","29075",6.6
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Ojén","29076",13.5
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Parauta","29077",4.17
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Periana","29079",12.58
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Pizarra","29080",10.91
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Pujerra","29081",9.7
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Rincón de la Victoria","29082",11.9
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Riogordo","29083",7.54
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Ronda","29084",6.71
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Salares","29085",4.6
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Sayalonga","29086",9.62
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Sedella","29087",6.15
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Sierra de Yeguas","29088",11.06
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Teba","29089",6.55
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Tolox","29090",13.13
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Torrox","29091",10
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Totalán","29092",6.76
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Valle de Abdalajís","29093",4.28
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Vélez-Málaga","29094",10.9
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Villanueva de Algaidas","29095",9.51
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Villanueva del Rosario","29096",7.5
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Villanueva del Trabuco","29097",6.18
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Villanueva de Tapia","29098",6.62
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Viñuela","29099",9.43
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Yunquera","29100",8.1
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Torremolinos","29901",6.31
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Villanueva de la Concepción","29902",10.1
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Montecorto","29903",2.56
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Serrato","29904",1.55
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Aguadulce","41001",9.28
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Alanís","41002",8.57
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Albaida del Aljarafe","41003",5.88
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Alcalá de Guadaíra","41004",9.09
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Alcalá del Río","41005",17.6
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Alcolea del Río","41006",11.59
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Algaba, La","41007",12.26
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Algámitas","41008",8.54
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Almadén de la Plata","41009",7.4
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Almensilla","41010",18.72
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Arahal","41011",10.61
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Aznalcázar","41012",13.94
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Aznalcóllar","41013",11.41
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Badolatosa","41014",7.9
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Benacazón","41015",12.82
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Bollullos de la Mitación","41016",13.84
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Bormujos","41017",11.05
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Brenes","41018",9.28
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Burguillos","41019",12.5
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cabezas de San Juan, Las","41020",7.93
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Camas","41021",10.19
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Campana, La","41022",8.21
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cantillana","41023",9.1
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Carmona","41024",7.3
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Carrión de los Céspedes","41025",12.44
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Casariche","41026",7.82
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Castilblanco de los Arroyos","41027",6.58
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Castilleja de Guzmán","41028",9.47
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Castilleja de la Cuesta","41029",6.81
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Castilleja del Campo","41030",3.18
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Castillo de las Guardas, El","41031",9.71
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cazalla de la Sierra","41032",4.14
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Constantina","41033",3.41
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Coria del Río","41034",8.6
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Coripe","41035",9.14
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Coronil, El","41036",8.75
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Corrales, Los","41037",8.42
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Dos Hermanas","41038",10.14
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Écija","41039",6.28
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Espartinas","41040",13.14
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Estepa","41041",11.69
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Fuentes de Andalucía","41042",8.18
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Garrobo, El","41043",18.16
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Gelves","41044",17.14
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Gerena","41045",21.73
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Gilena","41046",11.16
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Gines","41047",6.63
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Guadalcanal","41048",4.84
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Guillena","41049",17.5
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Herrera","41050",10.32
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Huévar del Aljarafe","41051",27.64
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Lantejuela","41052",8.65
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Lebrija","41053",12.87
